id,title,authors,abstract,keywords,url,download_url,handle,suggested_citation,page_number
,Services and Manufacturing in Global Value Chains: Is the Dstinction Obsolete?,Sébastien Miroudot,"This paper introduces a taxonomy of service activities in GVCs and describes the main statistical challenges in assessing the contribution of manufacturing and services to output, value added, or trade. It then reviews three approaches that take GVCs into account in the analysis of income, comparative advantage, and productivity to address these challenges. As statisticians are working on improving the framework for understanding global production, policymakers should be aware of the blurring lines between goods and services.","eSS, taxation, taxonomy of service activities, statistical challenges, manufacturing, service output, value, global value chains (GVCs), de-industrialization, servicification, income, global production, policymakers, goods and services., All these keywords",https://ideas.repec.org/p/ess/wpaper/id13013.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201937131646_29.pdf&fcategory=Articles&AId=13013&fref=repec,RePEc:ess:wpaper:id:13013,"Sébastien Miroudot, 2019. ""Services and Manufacturing in Global Value Chains: Is the Dstinction Obsolete?,"" Working Papers id:13013, eSocialSciences.",1
,Rebalancing the Economy and Reforming the Fiscal System of the People's Republic of China,Roy Bahl,"The goal of the note is to lay out and discuss a package of reforms that could be consistent with the objectives of the government. The fiscal instruments that we consider here include the division of expenditure responsibilities, subnational government taxation, intergovernmental transfers, user charges, borrowing powers, and financial management practices.","eSS, governance, economy, fiscal system, People's Republic of China, fiscal instruments, expenditure, taxation, government taxation, intergovernment transfer, user charges, borrowing powers, financial management., All these keywords",https://ideas.repec.org/p/ess/wpaper/id13012.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20193713255_29.pdf&fcategory=Articles&AId=13012&fref=repec,RePEc:ess:wpaper:id:13012,"Roy Bahl, 2019. ""Rebalancing the Economy and Reforming the Fiscal System of the People's Republic of China,"" Working Papers id:13012, eSocialSciences.",1
,Private Hospitals in Health Insurance Network in India: A Reflection for Implementation of Ayushman Bharat,"Mita Choudhury, Pritam Datta","This paper examines the availability and spread of private hospitals in the country to provide insights on the potential access to insured health services in GSHIS schemes. It uses three sets of information to analyse the issue: private hospitals empanelled by insurance companies, the 6th Economic Census, and private hospitals empanelled in GSHIS schemes in four States. The analysis suggests that, in low-income States of the country, empanelment of private hospitals by insurance companies is low and concentrated in a few pockets. This pattern closely corresponds to the pattern of availability of private hospitals indicated in the 6th Economic Census. In Andhra Pradesh, Telangana, Tamil Nadu and Karnataka, the four States which have some of the largest GSHIS schemes in the country, there is a strong correspondence between private hospitals empanelled by insurance companies and private hospitals empanelled in GSHIS schemes. In these States, the extent of empanelment of private hospitals in GSHIS schemes is also substantially smaller than the empanelment of private hospitals by insurance companies. This may indicate differences in entry conditions or low willingness of private hospitals to participate in GSHIS schemes.","eSS, : Private health providers, Private hospitals, Ayushman Bharat, Pradhan Mantri Jan Arogya Yojana, Access to health care, India, All these keywords",https://ideas.repec.org/p/ess/wpaper/id13009.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201922018530_29.pdf&fcategory=Articles&AId=13009&fref=repec,RePEc:ess:wpaper:id:13009,"Mita Choudhury & Pritam Datta, 2019. ""Private Hospitals in Health Insurance Network in India: A Reflection for Implementation of Ayushman Bharat,"" Working Papers id:13009, eSocialSciences.",1
,The Labor Share of Income Around the World: Evidence from a Panel Dataset,Marta Guerriero,"This study provides an evaluation of five different methodologies of estimation commonly used in the labor share literature and propose a new measurement. Theglobal dataset of the labor income share across 151 economies is compiled""”both developing and developed""”for all or part of the period 1970-2015. Results show that our suggested indicator is correlated to the other five measures but it also retains unique information. Contrary to the traditional assumption of stable factor shares, it documents the existence of considerable heterogeneity across economies and variability over time. Specifically, there has been a general decline in the labor share around the world, in particular from the mid-1980s onwards.","eSS, labor share, income, panel dataset, factor shares, income distribution, labor, All these keywords",https://ideas.repec.org/p/ess/wpaper/id13008.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201922015117_29.pdf&fcategory=Articles&AId=13008&fref=repec,RePEc:ess:wpaper:id:13008,"Marta Guerriero, 2019. ""The Labor Share of Income Around the World: Evidence from a Panel Dataset,"" Working Papers id:13008, eSocialSciences.",1
,Improving Subnational Government Development Finance in Emerging and Developing Economies: Towards a Strategic Approach,Paul Smoke,"This paper reviews the rationale and potential for improving subnational development finance, outlines the overall landscape of institutional arrangements available for this purpose, and considers broad challenges involved. Based on a review of global practice and experience in selected Asian developing countries with a range of special entities and innovations to enhance subnational investment, it proposes a more integrated, strategic approach to building subnational development finance.","eSS, Subnational government, development, finance, insitutional arrangements, global practice, investments, innovations, development finance, All these keywords",https://ideas.repec.org/p/ess/wpaper/id13007.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019218134210_29.pdf&fcategory=Articles&AId=13007&fref=repec,RePEc:ess:wpaper:id:13007,"Paul Smoke, 2019. ""Improving Subnational Government Development Finance in Emerging and Developing Economies: Towards a Strategic Approach,"" Working Papers id:13007, eSocialSciences.",1
,Emerging Trends in India-Pakistan Trade,"Nisha Taneja, Samridhi Bimal, Varsha Sivaram","The study finds that there has been a limited impact of trade liberalization on the volume of trade between the two countries. The shift from positive list to negative list has not resulted in any major increase in new exports. The share of new commodities exports in total exports has showed a rise of only 9 percentage points between 2012-13 and 2016-17. However, the trade basket has witnessed a diversification in terms of number of new items traded. The study finds that there is evidence of items shifting from informal to formal channels. The study also finds that the imposition of regulatory duties and compliance of standards has not affected India's exports to Pakistan. The study concludes by making policy recommendations that could enhance and facilitate bilateral trade between India and Pakistan.","eSS, : India-Pakistan, bilateral trade, trade normalization, informal trade, trade liberalization, export, regulatory duties, compliance standards, All these keywords",https://ideas.repec.org/p/ess/wpaper/id13004.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201925144524_29.pdf&fcategory=Articles&AId=13004&fref=repec,RePEc:ess:wpaper:id:13004,"Nisha Taneja & Samridhi Bimal & Varsha Sivaram, 2019. ""Emerging Trends in India-Pakistan Trade,"" Working Papers id:13004, eSocialSciences.",1
,Skill Mismatch and Returns to Education in Manufacturing: A Case of India's Textile and Clothing Industry,Prateek Kukreja,"The paper attempts to measure the incidence and extent of skill/education mismatch and analyse the economic returns/cost to over/under education in one of India's largest labour intensive industries: Textiles and Clothing (T&C). The study is based on the 68th round of NSS Employment and Unemployment Survey estimates. Using the over-education/required education/undereducation (ORU) models on a cross section dataset of individuals employed (as a regular salaried/ wage employee or as casual wage labour) in India's T&C industry, it finds that the overall educational mismatch ratio during 2011-12 was to the tune of 67.61%. Further, results indicate that while returns to surplus education is positive, it is less in magnitude as compared to returns to required education, suggesting underutilization of excess education. There's also a significant wage penalty associated with each deficit year of education.","eSS, Skill mismatch, textiles, clothing, over-education, required education, undereducation, excess education, wage penalty surplus education, labour intensive industries, skill education, under education, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id13003.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20192414371_29.pdf&fcategory=Articles&AId=13003&fref=repec,RePEc:ess:wpaper:id:13003,"Prateek Kukreja, 2019. ""Skill Mismatch and Returns to Education in Manufacturing: A Case of India's Textile and Clothing Industry,"" Working Papers id:13003, eSocialSciences.",1
,"Trade, Trade Agreements and Subsidies: The Case of the Indian Apparel Industry","Arpita Mukherjee, Anusree Paul, Angana Parashar Sarma, Soham Sinha","This paper presents India's trade in apparel products by sub-sectors and key markets, and analyses its trade competitiveness across different sub-sectors. It examines the impact of trade agreements and receiving country policies on India's apparel exports. It also analyses the issues faced by the apparel industry in India and compares India's position vis-Ã -vis other apparel exporting countries, in terms of factors that can affect export competitiveness and efficiency. It tries to investigate the impact of subsidies prohibited under the World Trade Organization's Agreement on Subsidies and Countervailing Measures on apparel exports from India. Based on this, it makes recommendations on how to design a comprehensive trade policy that will (a) enhance the export competitiveness of this sector (b) be WTO compliant and (c) ensure greater market access for Indian apparel exporters after trade agreements are signed.","eSS, apparel, trade agreements, subsidy, WTO, India, competitiveness, exports, Countervailing Measures, trade policy, export competitiveness, efficiency, India, All these keywords",https://ideas.repec.org/p/ess/wpaper/id13002.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201924143141_29.pdf&fcategory=Articles&AId=13002&fref=repec,RePEc:ess:wpaper:id:13002,"Arpita Mukherjee & Anusree Paul & Angana Parashar Sarma & Soham Sinha, 2019. ""Trade, Trade Agreements and Subsidies: The Case of the Indian Apparel Industry,"" Working Papers id:13002, eSocialSciences.",1
,The Growing Importance of Consumer Finance for Financial Inclusion in India,"Saon Ray, Smita Miglani, Sandeep Paul","This paper examines the role of consumer finance, a high growth segment of the Indian financial sector in promoting financial inclusion. Consumer finance involves granting credit to consumers to enable them to possess goods for everyday use. While the Indian financial sector is changing rapidly, a large number of households still rely on informal sources for unforeseen expenditure. The paper presents results of a survey of consumer perception on the role of consumer credit to financial inclusion. Financial inclusion or access to financial services is a major development goal for all nations across the globe. The concept has a multitude of dimensions from payments and savings accounts, credit, insurance and pensions and securities market. Ensuring quality access to formal financial services has always been a challenging task. Despite being a prime policy agenda for decades, the goal of universal financial inclusion is yet to be achieved in India. The Indian financial inclusion story so far was led by commercial banks and MFIs. While acknowledging the importance of access to credit for productive purposes, a total integration with financial market also means access to services like insurance and consumption loans.","eSS, financial inclusion, NBFCs, consumer survey, financial sector, consumer finance, credit to consumers, expenditure, consumer perception, financial services, savings accounts, credit, insurance, pensions, securities market, formal financial services, universal financial inclusion, consumption loans, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id13000.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20192313914_29.pdf&fcategory=Articles&AId=13000&fref=repec,RePEc:ess:wpaper:id:13000,"Saon Ray & Smita Miglani & Sandeep Paul, 2019. ""The Growing Importance of Consumer Finance for Financial Inclusion in India,"" Working Papers id:13000, eSocialSciences.",1
,The Anomaly of Women's Work and Education in India,Surbhi Ghai,"This paper utilizes a large cross-section of data sets such as the ILOSTAT, NSSO Quinquennial Employment and Unemployment Survey, Labour Bureau Annual Employment and Unemployment Survey, National Family Health Survey and CMIE Consumer Pyramid Household Survey to comment on the falling female labour force participation rates in India. It is found that not only has there been a fall in the female labour force participation rates, but the size of the total female labour force has also shrunk in recent years. Besides presenting a series of demand and supply side factors that might possibly explain this trend, it aims to look at it particularly in conjunction with education and provide a commentary on the same. It is proposed that prevailing social norms and patriarchy hinders the participation of women in the economy despite high levels of education. Bivariate and multivariate analyses is conducted on state level cross-sectional data and it is found that patriarchy is indicative of the large proportion of women out of the labour force at high levels of education. It is concluded that education in the current form alone might not be sufficient to spur growth in female labour force participation rates in India. Government schemes must target the fundamental cultural and social forces that shape patriarchy. These coupled with policies that simultaneously address some of the other demand and supply side constraints will go a long way in bolstering the participation of women in the economy.","eSS, Female Labour Force Participation Rate, Education, Patriarchy, ILOSTAT, NSSO Quinquennial Employment and Unemployment Survey, Labour Bureau Annual Employment, Unemployment Survey, National Family Health Survey, CMIE Consumer Pyramid Household Survey, female labour force, labour force participation, female labour force participation rates, education, social norms, Government schemes, cultural forces, social forces, economy, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12999.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20192313030_29.pdf&fcategory=Articles&AId=12999&fref=repec,RePEc:ess:wpaper:id:12999,"Surbhi Ghai, 2019. ""The Anomaly of Women's Work and Education in India,"" Working Papers id:12999, eSocialSciences.",1
,Explaining the contractualisation of India's workforce,"Radhicka Kapoor, P. P. Krishnapriya","The employment structure of India's organised manufacturing sector has undergone substantial changes over the last decade with a steep rise in the use of contract workers in place of directly hired workers. Much of the existing literature has attributed the widespread use of contract labour to India's rigid employment protection legislation. Using plant level data from the Annual Survey of Industries, it finds that in addition to labour market rigidities and the existence of a wage differential between contract and directly hired workers, firms in the organised manufacturing sector have another important incentive to hire contract workers. Firms appear to be using contract workers to their strategic advantage against unionized directly hired workers to keep their bargaining power and wage demand in check. Importantly, the strength of this bargaining channel varies across firms depending on their capital intensity of production, size and existing contract worker intensity.","eSS, employment, wages, labour contracts, collective bargaining, labour productivity, employment structure, contract workers, hired workers, employment protection legislation, Annual Survey of Industries, labour market, wage differential, manufacturing sector, incentives, bargaining power, wage demand, bargaining channel, capital intensity of production, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12998.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201923125339_29.pdf&fcategory=Articles&AId=12998&fref=repec,RePEc:ess:wpaper:id:12998,"Radhicka Kapoor & P. P. Krishnapriya, 2019. ""Explaining the contractualisation of India's workforce,"" Working Papers id:12998, eSocialSciences.",1
,Is There a Demand for Reverse Mortgages in China? Evidence from Two Online Surveys,"Katja Hanewald, Hazel Bateman, Hanming Fang, Shang Wu","Reverse mortgages provide an alternative source of retirement funding by allowing older homeowners to borrow against their home. However, a recent pilot program of reserve mortgage products in several large Chinese cities saw almost no take up. To ascertain the demand for reverse mortgages in China, a survey was conducted and analysed two online surveys that focus respectively on homeowners aged 45-65 as potential purchasers, and on adult children in the 20-49 age group representing children of potential purchasers. It addressed the reported shortcomings of the pilot reverse mortgage product by testing an improved product design presented in a clear and comprehensive format. In stark contrast, It was found that 89% of older Chinese homeowners would be interested in this new reverse mortgage product, and 84% of adult children would recommend such a product to their parents. Participants in both surveys reported that they would use the reverse mortgage payments to fund a more comfortable retirement and to pay for better medical treatments and aged care services. Respondents' interest in reverse mortgages was associated with their familiarity and understanding of the product, and its perceived potential to address liquidity constraints in retirement. Health status, aged care preferences and proxies for intergenerational links were also important. The results are contrary to the common perception of intergenerational expectations of wealth transfer in China, and provide new evidence in support of the potential development of China's reverse mortgage market.","eSS, demand, Reverse Mortgages, retirement funding, homeowners, borrow, reserve mortgage products, potential purchasers, mortgage payments, health status, aged care preferences, intergenerational expectations, wealth transfer, potential development, mortgage market, China., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12997.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201923124544_29.pdf&fcategory=Articles&AId=12997&fref=repec,RePEc:ess:wpaper:id:12997,"Katja Hanewald & Hazel Bateman & Hanming Fang & Shang Wu, 2019. ""Is There a Demand for Reverse Mortgages in China? Evidence from Two Online Surveys,"" Working Papers id:12997, eSocialSciences.",1
,International Monetary Affairs in the Inter War Years: Limits of Cooperation,Manmohan Agarwal,"There were intensive efforts at monetary cooperation in the interwar years to overcome the imbalances accumulated during the war years to reduce the rate of inflation, reduce the rate of unemployment and achieve exchange rate stability. Countries successfully cooperated in helping the newly independent countries of Eastern and South Eastern Europe establish central banks, except in the case of Germany and Romania. They also reached agreement on German reparations after some serious differences. Cooperation was possible as long as the issues were technical and did not involve a shift in economic power.","eSS, International Monetary Economics, Economy in inter-war period, US-UK Struggle for Hegemony., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12996.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201921131756_29.pdf&fcategory=Articles&AId=12996&fref=repec,RePEc:ess:wpaper:id:12996,"Manmohan Agarwal, 2019. ""International Monetary Affairs in the Inter War Years: Limits of Cooperation,"" Working Papers id:12996, eSocialSciences.",1
,Trends and Patterns of Corporate Social Responsibility Expenditure: A Study of Manufacturing Firms in India,P. Kavitha,"This paper analysed the trends and pattern of Corporate Social Responsibility (CSR) expenditure of manufacturing firms in India in both voluntary and mandatory period. For the analysis, this study used CMIE Prowess IQ database and data from the Ministry of Corporate Affairs. The period of study is from 2000 -2015. The paper defined CSR as a company's engagement in social activities outside the firm which may benefit, direct and indirect, stakeholders of the firm. The result shows that there is an increase in CSR expenditure of manufacturing firms; this increase was more visible after the enactment of the Companies Act 2013.","eSS, Corporate Social Responsibility, Manufacturing, Voluntary, Mandatory, Corporate Social Responsibility (CSR) expenditure, CMIE Prowess IQ database, Ministry of Corporate Affairs, social activities, stakeholders, Companies Act 2013, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12995.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20192113823_29.pdf&fcategory=Articles&AId=12995&fref=repec,RePEc:ess:wpaper:id:12995,"P. Kavitha, 2019. ""Trends and Patterns of Corporate Social Responsibility Expenditure: A Study of Manufacturing Firms in India,"" Working Papers id:12995, eSocialSciences.",1
,Changing Structure of Employment in Indian States,A.V. Jose,"The study attempts a comparative assessment of the changing employment situation in major Indian states, measured in terms of worker-population ratios and the distribution of workers into status groups, gender categories and industrial divisions. The change is seen as part of a transformative process, when labour markets mature into organized entities, based in urban areas and governed by civic authorities. Such transformation leads to an increase of non-agricultural employment, measured using two criteria: (i) rising share of formal employment and (ii) consistent increase of women in paid employment. Twenty major states are examined in relation to the direction and pace of change, using data from two national sample surveys held in 1999-2000 and 2011-12.","eSS, Labour Participation Rates, Employment, Formal and Informal, Gender Structure, Industrial Divisions, worker-population ratios, distribution of workers, industrial division, labour markets, urban areas, civic authorities, paid employment, National Sample Survey (NSS), Indian States., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12994.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20192112597_29.pdf&fcategory=Articles&AId=12994&fref=repec,RePEc:ess:wpaper:id:12994,"A.V. Jose, 2019. ""Changing Structure of Employment in Indian States,"" Working Papers id:12994, eSocialSciences.",1
,Outward FDI and Crossborder M&As by Indian Firms: A Host Country-Level Analysis,P.L. Beena,"This paper tries to understand the trends and the pattern of Outward Foreign Direct Investment (OFDI) by Indian firms and the factors that determine OFDI from India through Cross-Border Mergers and Acquisitions (CBM&As). As economic activities of those firms in the respective host countries are not accessible, the present study is restricted to analyse the push and pull factors, based on the macroeconomic indicators of the leading nineteen countries that hosted such investments between 2004 and 2015. The study employs Negative binomial and Ordinary Least Square (OLS) panel data regression. It is based on a theoretical framework, i) by drawing insights mainly from the Ownership Location Internationalisation (OLI) theory on determinants of FDI, namely, market-seeking, resource seeking and strategic asset seeking, and ii)by controlling other variables such as India's Real Effective Exchange Rate and Institutional factors.","eSS, Outward Foreign Direct Investment (OFDI), Cross-Border Mergers and Acquisitions (CBM&As), economic activities, Indian firms, macroeconomic indicators, investments, Negative binomial, Ordinary Least Square (OLS), theoretical framework, Ownership Location Internationalisation (OLI), exchange rate, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12993.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019131122611_29.pdf&fcategory=Articles&AId=12993&fref=repec,RePEc:ess:wpaper:id:12993,"P.L. Beena, 2019. ""Outward FDI and Crossborder M&As by Indian Firms: A Host Country-Level Analysis,"" Working Papers id:12993, eSocialSciences.",1
,Enlargement Decisions of Regional Trading Blocs with Asymmetric Members,Sunandan Ghosh,"This paper analyzes the conditions under which an existing bilateral free trade area (FTA) prefers to expand in size and when it prefers consolidation through customs union (CU) formation when the existing members of the FTA are asymmetric, both with respect to production technology and domestic market sizes. The analytical framework employs a standard oligopolistic strategic trade model in a three-country world. In presence of technology asymmetry, there will exist a clash of interest between the FTA members while the non-member will always prefer to join the bloc. Global free trade can be sustained as a subgame perfect Nash equilibrium only for lower degrees of production inefficiency while for higher degrees of production inefficiency a CU between the initial members can be sustained in the presence of some side payments.","eSS, Consolidation, Expansion, Regional Trading Blocs, free trade area (FTA), customs union (CU), oligopolistic strategic trade model, Global free trade, production inefficiency, payments., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12992.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019131122027_29.pdf&fcategory=Articles&AId=12992&fref=repec,RePEc:ess:wpaper:id:12992,"Sunandan Ghosh, 2019. ""Enlargement Decisions of Regional Trading Blocs with Asymmetric Members,"" Working Papers id:12992, eSocialSciences.",1
,Wage Inequalities in India,K.P. Kannan,This paper examines the dimension of inequality since our earlier work on poverty and deprivation suggest that social inequality seems to overwhelm all other inequalities in a whole range of indicators. The period of analysis is between 1993 and 2012. The findings suggest that overall wage inequality increased during the first decade (1993-2005) of economic reforms and declined somewhat during the next decade (2004-2012). More detailed work shows that the decline is mostly in the bottom half of the wage worker population. But the sheen of this silver lining has been completely wiped out by the persistence of very low wages.,"eSS, Casual work, regular work, labour status, wage inequality, wage discrimination, wage disparity, poverty, social inequality, economic reform, wage worker population, low wages, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12990.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201913112105_29.pdf&fcategory=Articles&AId=12990&fref=repec,RePEc:ess:wpaper:id:12990,"K.P. Kannan, 2019. ""Wage Inequalities in India,"" Working Papers id:12990, eSocialSciences.",1
,Towards India's New Fiscal Federalism,Vijay Kelkar,"The paper explored deep analytical issues such as the nature of the objective function to be optimized, planning horizon, choice of the discount rates, etc. No wonder, his book ""Capital and Development Planning"" much admired by the great Prof. Paul Samuelson is an all-time classic.","eSS, New Fiscal Federalism, Planning Commission, Economic Advisory Council, scholarship, monetary policy target, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12988.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019130133942_29.pdf&fcategory=Articles&AId=12988&fref=repec,RePEc:ess:wpaper:id:12988,"Vijay Kelkar, 2019. ""Towards India's New Fiscal Federalism,"" Working Papers id:12988, eSocialSciences.",1
,Testing the Friedman-Schwartz Hypothesis Using Time Varying Correlation,"Taniya Ghosh, Prashant Mehul Parab","This study analyses the time varying correlation of money and output using the DCC GARCH model for the Euro, India, Poland, the UK and the US. Apart from simple sum money, this model uses Divisia monetary aggregate, which is theoretically shown as the actual measure of monetary services. The inclusion of Divisia money affirms the Friedman-Schwartz hypothesis that money is procyclical. The procyclical nature of association was not robustly observed in recent data when simple sum money was used.","eSS, DCC GARCH, Divisia, Monetary Aggregates, Real Output, correlation of money, monetary services, Friedman-Schwartz hypothesis, procyclical., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12986.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019130132243_29.pdf&fcategory=Articles&AId=12986&fref=repec,RePEc:ess:wpaper:id:12986,"Taniya Ghosh & Prashant Mehul Parab, 2019. ""Testing the Friedman-Schwartz Hypothesis Using Time Varying Correlation,"" Working Papers id:12986, eSocialSciences.",1
,"Multi- Product Firms, Tariff Liberalization and Product Churning in Vietnamese Manufacturing",Ha Thi Thanh Doan,"This study documents the frequency and characteristics of multi-product firms in Vietnamese manufacturing. The major findings are as follows. First, multi-product firms are larger, more capital-intensive, more productive, and are more likely to export. Second, multi-product firms are active in the market. Approximately 60% of firms adjust their product scope within a 6-year period. Third, the contribution of firms' product extensive margin to aggregate output growth is limited due to the prevalence of product dropping, which offsets the positive impact of product adding. Most output growth during the period is thus generated by the intensive margin. Turning to the link between tariff reduction and product shedding, it does not detect any significant impact. However, it finds that exporters play an important role in product adding, which suggests that they may contribute to aggregate growth through the channeling of product scope expansion. Contrary to the expectations, the analysis offers limited support for the heterogeneity of product turnover across ownership types. While it finds that state-owned enterprises are more likely to spread economic activities across products and industries, there is little difference in terms of product churning amongst foreign direct investment, state-owned enterprises, and the domestic private sector.","eSS, multi-product firms, trade liberalization, tariff liberalization, manufacturing, capital- intensive, export, ownership, enterprises, economic activities, industries, foreign direct investment, state-owned enterprises, domestic private sector., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12984.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201912912517_29.pdf&fcategory=Articles&AId=12984&fref=repec,RePEc:ess:wpaper:id:12984,"Ha Thi Thanh Doan, 2019. ""Multi- Product Firms, Tariff Liberalization and Product Churning in Vietnamese Manufacturing,"" Working Papers id:12984, eSocialSciences.",1
,Why is Green Finance Important ?,"Jeffrey D. Sachs, Wing Thye Woo, Naoyuki Yoshino, Farhad Taghizadeh-Hesary","In 2017, global investment in renewables and energy efficiency declined by 3% and there is a risk that it will slow further; clearly fossil fuels still dominate energy investment. This could threaten the expansion of green energy needed to provide energy security and meet climate and clean air goals. Several developed and developing economies are still following pro-coal energy policies and the extra CO2 generated by new coal-fired power plants could more than wipe out any reductions in emissions made by other nations. Finance is the engine of development of infrastructure projects, including energy projects. Generally financial institutions show more interest in fossil fuel projects than green projects, mainly because there are still several risks associated with these new technologies and they offer a lower rate of return. If they want to achieve sustainable development goals, they need to open a new file for green projects and scale up the financing of investments that provide environmental benefits, through new financial instruments and new policies, such as green bonds, green banks, carbon market instruments, fiscal policy, green central banking, financial technologies, community-based green funds, etc., which are collectively known as ""green finance"" .","eSS, green finance, renewable energy, CO2 emissions, Paris Agreement, sustainable development goals, SDGs, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12983.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2019128154737_29.pdf&fcategory=Articles&AId=12983&fref=repec,RePEc:ess:wpaper:id:12983,"Jeffrey D. Sachs & Wing Thye Woo & Naoyuki Yoshino & Farhad Taghizadeh-Hesary, 2019. ""Why is Green Finance Important ?,"" Working Papers id:12983, eSocialSciences.",1
,How Does Public Debt Affect the Indian Macroeconomy? A Structural VAR Approach,"Ranjan Kumar Mohanty, Sidheswar Panda","This study investigates the macroeconomic effects of public debt in India using a Structural Vector Auto regression (SVAR) framework for the period from 1980 to 2017. The objective of this study is to examine the impact of several types of public debt on economic growth, investment, interest rate and inflation in India. The results of the Impulse response functions show that public debt has an adverse impact on economic growth, a positive impact on long-term interest rate and a mixed response (both negative and positive) on investment and inflation in India. It is also found that the domestic debt has a more adverse impact on the economy than external debt in India. The estimated variance decomposition analysis shows that much of the variations among selected macro variables are explained by public debt and growth in India. The study suggests that public debt, especially the domestic debt should be controlled and used in a more productive manner in order to have a favourable impact on the economy.","eSS, Public Debt, Internal Debt, External Debt, Economic Growth, Structural VAR Approach, Structural Vector Auto regression (SVAR), economic growth, interest rate, inflation, India, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12980.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201912315745_29.pdf&fcategory=Articles&AId=12980&fref=repec,RePEc:ess:wpaper:id:12980,"Ranjan Kumar Mohanty & Sidheswar Panda, 2019. ""How Does Public Debt Affect the Indian Macroeconomy? A Structural VAR Approach,"" Working Papers id:12980, eSocialSciences.",1
,Examining the Trade-Off Between Price and Financial Stability in India,"Ila Patnaik, Shalini Mittal, Radhika Pandey","In recent years, many emerging economies including India have adopted inflation targeting framework. Post the global financial crisis, there is a growing debate on whether monetary policy should target financial stability. Using India as a case study, it presents an empirical approach to assess whether monetary policy can target financial stability. This is done by examining the trade-off between price and financial stability for India. Using correlation between price and financial cycles, it finds that a trade-off exists between price and financial stability. The findings is robust to a series of robustness checks. The study has implications for the conduct of monetary policy in emerging economies. Presence of a trade-off may constrain the ability of a central bank in emerging economies to target financial stability with monetary policy instrument.","eSS, inflation targeting framework, global financial crisis, monetary policy, financial stability, empirical approach, trade-off, price, financial cycles, robustness checks, central bank, monetary policy instrument, India., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12979.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20191231521_29.pdf&fcategory=Articles&AId=12979&fref=repec,RePEc:ess:wpaper:id:12979,"Ila Patnaik & Shalini Mittal & Radhika Pandey, 2019. ""Examining the Trade-Off Between Price and Financial Stability in India,"" Working Papers id:12979, eSocialSciences.",1
